"year","class","genus","month","order","family","phylum","country","eventID","habitat","kingdom","language","locality","modified","datasetID","eventDate","waterBody","references","countryCode","datasetName","fieldNumber","occurrenceID","rightsHolder","basisOfRecord","geodeticDatum","verbatimDepth","scientificName","vernacularName","decimalLatitude","higherGeography","locationRemarks","nameAccordingTo","specificEpithet","decimalLongitude","occurrenceStatus","scientificNameID","dynamicProperties","occurrenceRemarks","maximumDepthInMeters","minimumDepthInMeters","ownerInstitutionCode","bibliographicCitation","id","dataset_id","depth","date_start","date_mid","date_end","date_year","node_id","dropped","absence","marine","brackish","terrestrial","subphylum","infraphylum","parvphylum","gigaclass","subclass","species","kingdomid","phylumid","subphylumid","infraphylumid","parvphylumid","gigaclassid","classid","subclassid","orderid","familyid","genusid","speciesid","aphiaID","originalScientificName","bathymetry","shoredistance","sst","sss","georeferenceProtocol","island","organismQuantityType","parentEventID","recordedBy","sampleSizeUnit","sampleSizeValue","samplingEffort","samplingProtocol","taxonRank","verbatimCoordinateSystem","superclass","superclassid","license","maximumElevationInMeters","minimumElevationInMeters","organismQuantity","parentNameUsageID","scientificNameAuthorship","stateProvince","type","verbatimIdentification","catalogNumber","collectionCode","day","institutionCode","eventRemarks","identificationQualifier","identificationRemarks","identifiedBy","continent","county","fieldNotes","identificationVerificationStatus","institutionID","islandGroup","locationID","nomenclaturalCode","previousIdentifications","taxonomicStatus","verbatimCoordinates","verbatimEventDate","verbatimLatitude","verbatimLocality","verbatimLongitude","municipality","footprintSRS","collectionID","recordNumber","individualCount","locationAccordingTo","nameAccordingToID","coordinateUncertaintyInMeters","higherClassification","preparations","georeferenceRemarks","otherCatalogNumbers","startDayOfYear","associatedReferences","dateIdentified","coordinatePrecision","sex","eventTime","accessRights","informationWithheld","georeferenceVerificationStatus","organismRemarks","verbatimSRS","georeferencedBy","georeferenceSources","endDayOfYear","acceptedNameUsage","footprintWKT","higherGeographyID"
"2000","Teleostei","Lutjanus","7","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2000-07-22T00:26:15Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,18.6660823822,NA,NA,NA,NA,-64.2314987183,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,10.5,10.5,NA,NA,"51ea3031-1ff6-4297-bc3d-0cb2404dada5","e191604f-fe12-424a-9bc7-98100d969515",10.5,9.64224e+11,9.64224e+11,9.64224e+11,2000,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",13,5017,27.63,35.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","22","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016","Teleostei","Lutjanus","05","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:MAR-1:2016-05-05",NA,"Animalia",NA,"Parque Nacional Natural Old Providence and McBean Lagoon, Maracaibo, Estación MAR 1",NA,NA,"2016-05-05","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:MAR-1:2016:S:009330",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,13.375383,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-81.352517,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"52e4d4d7-7f2c-4aaf-85ba-0d559b321305","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1462406400000,1462406400000,1462406400000,2016,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-7,220,28.14,35.74,NA,"Providencia","individuos","INVEMAR:ICTac:AbunPec:MAR","González Corredor Juan David","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Archipiélago de San Andrés, Providencia y Santa Catalina",NA,NA,NA,NA,"05","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Providencia",NA,"Verificado","800.250.062-0","Archipiélago de San Andrés, Providencia y Santa Catalina","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"05/05/16",NA,"MARACAIBO",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","Teleostei","Lutjanus","05","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:WHI-1:2021-05-12",NA,"Animalia",NA,"Parque Nacional Natural Old Providence and McBean Lagoon, White Shoal, Estación WHI 1",NA,NA,"2021-05-12","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:WHI-1:2021:S:031118",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,13.366,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-81.348167,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"558691e6-306f-4c2c-a91a-5dd3bacf86d9","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1620777600000,1620777600000,1620777600000,2021,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",185,497,28.14,35.74,NA,"Providencia","individuos","INVEMAR:ICTac:AbunPec:WHI","González Corredor Juan David","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Archipiélago de San Andrés, Providencia y Santa Catalina",NA,NA,NA,NA,"12","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Providencia",NA,"Verificado","800.250.062-0","Archipiélago de San Andrés, Providencia y Santa Catalina","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"12/05/21",NA,"White  Shoal",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","Teleostei","Lutjanus","03","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ÁNIMAS:DatBentos:Carros-7:2019-03-14","Área coralina","Animalia",NA,"Banco de las Ánimas, Carros, Estación Carros-7",NA,NA,"2019-03-14","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ÁNIMAS:CenPec:Carros-7:2019:000404",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,11.1063,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-11","jocu",-74.3701167,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,27,26,NA,NA,"561978a7-54a8-45d1-8f08-ea8e0cf9d5c9","d569dc61-1e0b-4cd1-974c-7c06bed15856",26.5,1552521600000,1552521600000,1552521600000,2019,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",25,14547,27.67,34.87,NA,"Isla de Salamanca",NA,"INVEMAR:ÁNIMAS:DatBentos:Carros","González Corredor Juan David | Sanchez Valencia Laura","metros","20","2 transectos x 10 metros","Transectos lineales","Especie",NA,"Actinopteri",843664,NA,NA,NA,NA,NA,"(Bloch & Schneider, 1801)","Magdalena",NA,NA,NA,NA,"14","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Ciénaga",NA,"Verificado","800.250.062-0",NA,NA,NA,"Lutjanus jocu","Aceptado","11° 06.378´N 74° 22.207'O","2019/03/14","11° 06.378´N","Carros","74° 22.207'O",NA,NA,NA,NA,"1",NA,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","Teleostei","Lutjanus","7","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2000-07-20T00:26:27Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,17.3521499634,NA,NA,NA,NA,-88.0285644531,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,9.3,9.3,NA,NA,"5a329f70-96fe-4b9d-ac91-09780b5f0d6b","e191604f-fe12-424a-9bc7-98100d969515",9.3,964051200000,964051200000,964051200000,2000,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",28,3966,28.08,35.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","20","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Teleostei","Lutjanus","11","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:SIMAC:CenPec:CAP-2:2012-11-17","Area coralina","Animalia",NA,"Ensenada Capurganá Estación CAP 2",NA,"INVEMAR:SIMAC:1999","2012-11-17","Mar Caribe",NA,"CO","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2012",NA,"INVEMAR:SIMAC:CenPec:CAP-2:2012:M9:034419",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,8.6420555,NA,NA,NA,"jocu",-77.33625,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,12,8,NA,NA,"5b5ab05d-0e14-405f-b2a8-a2e31e0ddc38","95dcd908-a6b9-4422-a441-42caa46724f5",10,1353110400000,1353110400000,1353110400000,2012,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",15,234,28.32,29.14,NA,NA,"Individuos","INVEMAR:SIMAC:CenPec:CAP","Tomás López Londoño | Kelly Gómez Campo","metros cuadrados","60","5 censos X 2 personas X 3 parcelas= 30 censos","Protocolo SIMAC - Censo abundancia de peces arrecifales","Especie",NA,"Actinopteri",843664,NA,NA,NA,"2",NA,"(Bloch & Schneider, 1801)","Chocó",NA,NA,NA,NA,"17","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","Nivel profundidad medio. Estación proyecto SIMAC. Monitoreo de temperatura.",NA,NA,NA,"SA","Acandí","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","Verificado","800250062-0",NA,"http://marineregions.org/mrgid/25303","ICZN","Lutjanus jocu","Válido","""8° 38' 31.3"""" N 77° 20' 10.5"""" W""","2012/11/17","""8° 38' 31.3"""" N""","Capurganá 2","""77° 20' 10.5"""" W""","Capurganá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1965","Teleostei","Lutjanus","4","Eupercaria incertae sedis","Lutjanidae","Chordata","Trinidad and Tobago",NA,NA,"Animalia",NA,"Bon Accord Bay; Frank Latours Jetty",NA,NA,"1965-04-14T12:00:00Z",NA,NA,NA,NA,"SC65-03",NA,NA,"PreservedSpecimen",NA,NA,"Lutjanus jocu",NA,11.25,NA,NA,NA,NA,-60.6666679382,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,NA,NA,NA,NA,"5b624bf8-d977-493a-b8d2-422545f369b5","c24bf1c2-2c62-4056-a841-56d94e6e876a",NA,-148867200000,-148867200000,-148867200000,1965,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-309,-4440,28,33.47,NA,NA,NA,NA,"Scott, W. B.;Crossman, E. J.;Wood, H. E.",NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,"Tobago",NA,NA,"41052","Ichthyology","14","ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","Teleostei","Lutjanus","7","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2010-07-14T11:31:12Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,18.3338508606,NA,NA,NA,NA,-64.6973571777,NA,"urn:lsid:marinespecies.org:taxname:159798","observedindividualcount=1;","batchcode=VIRG-ST J-0700-1000;survey_index=5628;habitat_structure=HARD;permanent/random=random;management=VICR CBO Study;trophic=P",NA,NA,NA,NA,"5c3a3414-5339-4e32-8072-685dc36b9149","a9114765-9e28-4a43-9987-4fd9f398748a",NA,1279065600000,1279065600000,1279065600000,2010,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",2,477,27.68,34.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-1000.5628.27767",NA,"14","NOAA-CCMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","Teleostei","Lutjanus","8","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2001-08-25T12:00:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,20.9013156891,NA,NA,NA,NA,-79.1034851074,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,1,1,NA,NA,"5c940872-e94e-41f8-96b5-c86bf14c61b1","e191604f-fe12-424a-9bc7-98100d969515",1,998697600000,998697600000,998697600000,2001,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",3,506,28.16,35.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","25","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","Teleostei","Lutjanus","4","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2000-04-02T12:00:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,-17.9641666412,NA,NA,NA,NA,-38.7033348083,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,4.3,4.3,NA,NA,"5cec63f7-1d79-4571-91fb-236bfa2aeaec","e191604f-fe12-424a-9bc7-98100d969515",4.3,954633600000,954633600000,954633600000,2000,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-2,-105,25.9,37.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","2","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016","Teleostei","Lutjanus","06","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:POR-1:2016-06-05",NA,"Animalia",NA,"Parque Nacional Natural Bahía Portete Kaurrele, Bahía Portete, Estación POR 1",NA,NA,"2016-06-05","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:POR-1:2016:S:008071",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,12.18377778,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-71.96114444,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"5d63bc9f-8ab0-4e7c-8e6f-b7cae2e4e8a8","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1465084800000,1465084800000,1465084800000,2016,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",261,2490,26.28,36.44,NA,NA,"individuos","INVEMAR:ICTac:AbunPec:POR","González Corredor Juan David","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"2",NA,"(Bloch & Schneider, 1801)","La Guajira",NA,NA,NA,NA,"05","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Portete",NA,"Verificado","800.250.062-0",NA,"http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"05/06/16",NA,"Bahía Portete",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003","Teleostei","Lutjanus","7","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2003-07-21T10:45:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,18.2695198059,NA,NA,NA,NA,-64.728187561,NA,"urn:lsid:marinespecies.org:taxname:159798","observedindividualcount=2;","batchcode=VIRG-ST J-0700-0300;survey_index=1277;habitat_structure=HARD;permanent/random=random;management=VICR MSRO Study;trophic=P",NA,NA,NA,NA,"5ddeb1c3-7b93-4c9b-8177-74b7a5e8f567","a9114765-9e28-4a43-9987-4fd9f398748a",NA,1058745600000,1058745600000,1058745600000,2003,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",46,4144,27.7,34.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0300.1277.6041",NA,"21","NOAA-CCMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","Teleostei","Lutjanus","09","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","Peces-2019","Arrecife de coral","Animalia","es","Providencia y Santa catalina",NA,NA,"2019-09-22/2019-10-01","Mar Caribe",NA,"CO","Colombia Bio",NA,"UNIVALLE:Seaflower-Peces2019:191",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,13.362722,NA,NA,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2020-11-19","jocu",-81.405056,"Present",NA,NA,NA,23,1.5,"Universidad del Valle | Universidad Nacional de Colombia | Coralina | Fundación Colombia Azul",NA,"60c75826-67c8-4467-af2b-4cc3b0d5b03a","714266aa-123b-43b7-98a8-0529ac7f7c4c",12.25,1569110400000,1.569456e+12,1.569888e+12,2019,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",71,1457,28.14,35.74,NA,NA,NA,NA,"Jose Tavera I Arturo Acero I Nacor Bolaños",NA,NA,NA,"Censo visual de peces: Buceo Errante","Especie",NA,"Actinopteri",843664,NA,"37","0",NA,NA,"(Bloch & Schneider, 1801)","Archipiélago de San Andrés, Providencia y Santa Catalina","Evento",NA,NA,NA,"22","Universidad del Valle (UniValle)",NA,NA,NA,"Jose Tavera | Arturo Acero","SA","Providencia",NA,NA,"890.399.010-6","Archipiélago de San Andrés, Providencia y Santa Catalina",NA,NA,"Lutjanus jocu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"191",NA,NA,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,"2019-09-22/2019-10-01",NA,NA,"08:00/15:00","Sólo para uso no comercial citando la fuente",NA,NA,NA,NA,"Olga Lucía Torres-Suárez",NA,NA,NA,NA,NA
"1999","Teleostei","Lutjanus","10","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"1999-10-22T12:00:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,9.73833370209,NA,NA,NA,NA,-82.8050003052,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,2,2,NA,NA,"60d354e2-83f6-4417-9295-312fb2cbed15","e191604f-fe12-424a-9bc7-98100d969515",2,940550400000,940550400000,940550400000,1999,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",9,638,28.27,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","22","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
