"scientificName","decimalLongitude","decimalLatitude"
"mybo",-79.4302139282,21.0677833557
"mybo",-87.746131897,17.5942497253
"mybo",-81.5066146851,22.0360164642
"mybo",-38.6556663513,-17.968000412
"mybo",-82.8870620728,24.6680793762
"mybo",-80.9649963379,23.2930545807
"mybo",-81.5701828003,22.0856666565
"mybo",-87.8840484619,16.7413330078
"mybo",-81.5701828003,22.0856666565
"mybo",-38.659722,-17.980833
"mybo",-74.1283611,11.3256111
"mybo",-35.0821,-8.6992
"mybo",-74.1169444,11.3313611
"mybo",-80.7542648315,24.7659664154
"mybo",-74.1283611,11.3256111
"mybo",-44.214,-23.047
"mybo",-34.7117,-8.585
"mybo",-74.1286111,11.3298611
"mybo",-38.6694984436,-17.9920005798
"mybo",-38.690278,-17.906944
"mybo",-38.6951675415,-17.9815006256
"mybo",-74.4557167,11.0733667
"mybo",-44.309,-23.028
"mybo",-38.703666687,-17.9653339386
"mybo",-44.363,-23.071
"mybo",-35.0821,-8.6992
"mybo",-38.7066650391,-17.9624996185
"mybo",-38.7018318176,-17.9599990845
"mybo",-81.3969667,13.3672333
"mybo",-38.703666687,-17.9653339386
"mybo",-83.1959838867,21.6140842438
"mybo",-44.326,-23.137
"mybo",-87.8297195435,18.2108325958
"mybo",-82.0346984863,9.26045036316
"mybo",-81.33430556,13.36819444
"mybo",-60.8444444444,11.1666666667
"mybo",-81.5006027222,22.1468830109
"mybo",-74.1119444,11.3392777
"mybo",-81.1113128662,24.6255836487
"mybo",-81.8874130249,24.4756832123
"mybo",-81.348167,13.366
"mybo",-38.7010002136,-17.9636669159
"mybo",-38.6923332214,-17.96733284
"mybo",-81.33430556,13.36819444
"mybo",-79.5850296021,21.2994327545
"mybo",-77.817106,34.212042
"mybo",-71.5999984741,21.2999992371
"mybo",-80.6165847778,24.9044837952
"mybo",-74.1286111,11.3298611
"mybo",-44.379,-23.032
"mybo",-74.1283611,11.3256111
"mybo",-77.3586666,8.6704166
"mybo",-44.15,-23.221
"mybo",-74.3701167,11.1063
"mybo",-74.1169444,11.3313611
"mybo",-81.352517,13.375383
"mybo",-74.1286111,11.3298611
"mybo",-74.1286111,11.3298611
"mybo",-66.5804519653,11.7785167694
"mybo",-77.33625,8.6420555
"mybo",-83.1959838867,21.6140842438
"mybo",-38.7010002136,-17.9636669159
"mybo",-81.352517,13.375383
"mybo",-87.9536972046,17.355266571
"mybo",-38.6673316956,-17.9833335876
"mybo",-81.5701828003,22.0856666565
"mybo",-83.1736831665,21.5914669037
"mybo",-88.5,30.25
"mybo",-82.9497833252,24.6304302216
"mybo",-71.96114444,12.18377778
"mybo",-38.6996650696,-17.9613342285
"mybo",-74.1286111,11.3298611
"mybo",-74.1283611,11.3256111
"mybo",-38.6951675415,-17.9815006256
"mybo",-74.1169444,11.3313611
"mybo",-72.4577789307,11.7808523178
"mybo",-87.4477767944,19.8250007629
"mybo",-77.8171081543,34.2120437622
"mybo",-81.33430556,13.36819444
"mybo",-74.1283611,11.3256111
"mybo",-38.703611,-18.003889
"mybo",-80.126663208,23.1013889313
"mybo",-38.639444,-18.012778
"mybo",-78.7574996948,20.6850833893
"mybo",-38.6996650696,-17.9613342285
"mybo",-82.8095169067,24.668680191
"mybo",-44.15,-23.221
"mybo",-38.918889,-17.745556
"mybo",-81.4032,13.3713833
"mybo",-38.703666687,-17.9653339386
"mybo",-81.3242340088,21.8624668121
"mybo",-75.8908333,9.8219444
"mybo",-78.3369445801,22.5411109924
"mybo",-81.4032,13.3713833
"mybo",-38.6556663513,-17.968000412
"mybo",-77.07,33.82
"mybo",-60.8444442749,11.1666669846
"mybo",-38.703666687,-17.9653339386
"mybo",-79.1449966431,22.6547222137
"mybo",-81.405056,13.362722
"mybo",-81.8751831055,24.4528675079
"mybo",-38.988333,-18.020278
"mybo",-81.4143944,13.3655167
"mybo",-81.348167,13.366
"mybo",-64.7939529419,18.2649002075
"mybo",-79.2188644409,20.9701156616
"mybo",-38.6694984436,-17.9920005798
"mybo",-81.2977828979,21.6118507385
"mybo",-74.1283611,11.3256111
"mybo",-38.6923332214,-17.96733284
"mybo",-81.34165,13.36515
"mybo",-75.8908333,9.8219444
"mybo",-83.1736831665,21.5914669037
"mybo",-38.6673316956,-17.9833335876
"mybo",-77.3566666,8.6721666
"mybo",-82.9497833252,24.6304302216
"mybo",-38.7010002136,-17.9636669159
"mybo",-38.6996650696,-17.9613342285
"mybo",-38.6951675415,-17.9815006256
"mybo",-81.393081665,24.5645999908
"mybo",-44.253,-23.07
"mybo",-78.8551635742,20.7630004883
"mybo",-69.6093673706,18.4394302368
"mybo",-38.7010002136,-17.9636669159
"mybo",-74.1286111,11.3298611
"mybo",-44.099,-23.164
"mybo",-75.7853889,9.7774167
"mybo",-80.2896194458,25.1363162994
"mybo",-84.5182342529,21.7878341675
"mybo",-39.000833,-17.708056
"mybo",-38.6996650696,-17.9613342285
"mybo",-39.085,-16.886389
"mybo",-81.3969667,13.3672333
"mybo",-81.348167,13.366
"mybo",-38.6694984436,-17.9920005798
"mybo",-74.1283611,11.3256111
"mybo",-74.2211837769,11.2447366714
"mybo",-74.1283611,11.3256111
"mybo",-38.6694984436,-17.9920005798
"mybo",-71.96114444,12.18377778
"mybo",-79.1452789307,22.6533336639
"mybo",-81.3970667,13.3987167
"mybo",-81.7015991211,24.5519332886
"mybo",-76.2076389,9.3801111
"mybo",-72.7900009155273,11.75
"mybo",-38.7066650391,-17.9624996185
"mybo",-44.31,-23.085
"mybo",-38.7066650391,-17.9624996185
"mybo",-74.1286111,11.3298611
"mybo",-75.7464444,10.2341944
"mybo",-79.1988677979,20.9659996033
"mybo",-81.4756317139,21.9878673553
"mybo",-81.4835968018,22.1089839935
"mybo",-38.7010002136,-17.9636669159
"mybo",-79.7549972534,22.9491672516
"mybo",-72.6600036621094,11.75
"mybo",-39.065278,-16.891667
"mybo",-38.6951675415,-17.9815006256
"mybo",-82.3137130737,21.5591506958
"mybo",-76.9763870239,26.5972499847
"mybo",-74.1927777,11.2958888
"mybo",-79.5863876343,22.8369445801
"mybo",-38.938889,-18.005833
"mybo",-66.6890335083,11.8822336197
"mybo",-87.822769165,17.5483837128
"mybo",-35.0821,-8.6992
"mybo",-71.96114444,12.18377778
"mybo",-39.272778,-17.996111
"mybo",-75.7464444,10.2341944
"mybo",-83.1945037842,21.6178836823
"mybo",-38.966111,-17.988611
"mybo",-71.96114444,12.18377778
"mybo",-38.590556,-18.101944
"mybo",-74.1283611,11.3256111
"mybo",-35.0821,-8.6992
"mybo",-74.1286111,11.3298611
"mybo",-81.3910980225,24.6165504456
"mybo",-80.088684082,19.6570167542
"mybo",-38.7010002136,-17.9636669159
"mybo",-38.7018318176,-17.9599990845
"mybo",-81.4835968018,22.1089839935
"mybo",-88.0722503662,16.7226333618
"mybo",-77.3566666,8.6721666
"mybo",-38.6923332214,-17.96733284
"mybo",-38.7066650391,-17.9624996185
"mybo",-74.1119444,11.3392777
"mybo",-74.1283611,11.3256111
"mybo",-88.0285644531,17.3521499634
"mybo",-80.1064987183,19.6663837433
"mybo",-38.6996650696,-17.9613342285
"mybo",-38.6951675415,-17.9815006256
"mybo",-79.1988677979,20.9659996033
"mybo",-74.08557383,11.320529
"mybo",-38.6951675415,-17.9815006256
"mybo",-38.7033348083,-17.9641666412
"mybo",-81.5175857544,22.0958824158
"mybo",-80.1064987183,19.6663837433
"mybo",-74.1927777,11.2958888
"mybo",-79.701385498,22.9150009155
"mybo",-81.393081665,24.5645999908
"mybo",-81.348167,13.366
"mybo",-74.1286111,11.3298611
"mybo",-79.5850296021,21.2994327545
"mybo",-38.7033348083,-17.9641666412
"mybo",-66.8577194214,11.7421503067
"mybo",-38.6673316956,-17.9833335876
"mybo",-75.7464444,10.2341944
"mybo",-81.352517,13.375383
"mybo",-44.256,-23.204
"mybo",-75.7464444,10.2341944
"mybo",-44.407,-23.098
"mybo",-38.6556663513,-17.968000412
"mybo",-38.6673316956,-17.9833335876
"mybo",-78.7574996948,20.6850833893
"mybo",-82.8095169067,24.668680191
"mybo",-74.1119444,11.3392777
"mybo",-38.6556663513,-17.968000412
"mybo",-75.7888611,10.1708889
"mybo",-74.1283611,11.3256111
"mybo",-44.191,-23.102
"mybo",-74.1283611,11.3256111
"mybo",-79.5863876343,22.8369445801
"mybo",-74.1283611,11.3256111
"mybo",-78.8781661987,9.48851680756
"mybo",-81.4776535034,22.1539993286
