"basisOfRecord","class","country","datasetID","datasetName","decimalLatitude","decimalLongitude","eventDate","eventID","family","genus","geodeticDatum","habitat","kingdom","license","maximumDepthInMeters","maximumElevationInMeters","minimumDepthInMeters","minimumElevationInMeters","modified","occurrenceID","occurrenceStatus","order","ownerInstitutionCode","phylum","references","samplingEffort","samplingProtocol","scientificName","scientificNameAuthorship","scientificNameID","stateProvince","taxonRank","waterBody","id","dataset_id","node_id","depth","date_start","date_mid","date_end","date_year","dropped","absence","marine","brackish","subphylum","infraphylum","parvphylum","gigaclass","superclass","subclass","species","kingdomid","phylumid","subphylumid","infraphylumid","parvphylumid","gigaclassid","superclassid","classid","subclassid","orderid","familyid","genusid","speciesid","aphiaID","originalScientificName","bathymetry","shoredistance","sst","sss","countryCode","georeferenceProtocol","island","locality","organismQuantityType","parentEventID","recordedBy","sampleSizeUnit","sampleSizeValue","verbatimCoordinateSystem","language","organismQuantity","type","parentNameUsageID","verbatimIdentification","catalogNumber","day","dynamicProperties","institutionCode","month","occurrenceRemarks","year","collectionCode","collectionID","individualCount","fieldNumber","municipality","rightsHolder","verbatimDepth","higherGeography","locationRemarks","nameAccordingTo","specificEpithet","bibliographicCitation","terrestrial","vernacularName","recordNumber","coordinateUncertaintyInMeters","associatedReferences","dateIdentified","identifiedBy","eventTime","georeferenceRemarks","accessRights","continent","identificationRemarks","identificationVerificationStatus","institutionID","islandGroup","locationAccordingTo","locationID","taxonomicStatus","acceptedNameUsage","eventRemarks","footprintWKT","county","higherClassification","lifeStage","preparations","verbatimEventDate","verbatimLatitude","verbatimLongitude","georeferenceVerificationStatus","georeferencedBy","georeferencedDate","higherGeographyID","nomenclaturalCode","verbatimSRS","materialSampleID","verbatimCoordinates","footprintSRS","nameAccordingToID","previousIdentifications","verbatimLocality","startDayOfYear","coordinatePrecision","fieldNotes","informationWithheld","georeferenceSources","otherCatalogNumbers","associatedSequences","sex"
"HumanObservation","Teleostei","Barbados",NA,NA,13.1833333333,-59.4744444444,"1981-07-30T12:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"04fb540b-6890-4962-93ce-501d01485f32","b8617377-eb1c-4db2-baa6-8788a632e810","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,365299200000,365299200000,365299200000,1981,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-43,-254,27.99,34.35,NA,NA,NA,"Atlantic Ocean at Bath,Barbados ***, Atlantic Ocean",NA,NA,"M Labelle;P Cotter",NA,NA,NA,NA,NA,NA,NA,NA,"38453","30","observedindividualcount=1;","ROM","07",NA,"1981","Fishes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,18.3294296265,-64.6985168457,"2006-07-26T13:15:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"057903fc-40b1-4de0-9c1e-919bd52c42de","a9114765-9e28-4a43-9987-4fd9f398748a","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.153872e+12,1.153872e+12,1.153872e+12,2006,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",2,129,27.7,34.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0600.3396.16505","26","observedindividualcount=3;","NOAA-CCMA","7","batchcode=VIRG-ST J-0700-0600;survey_index=3396;habitat_structure=HARD;permanent/random=random;management=VICR CBO Study;trophic=I","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7635803223,-64.6123275757,"2003-10-30T10:15:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"0632b899-fe68-4157-97a8-551eb6a4d19c","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.067472e+12,1.067472e+12,1.067472e+12,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-3,231,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0300.1521.39766","30","observedindividualcount=3;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0300;survey_index=1521;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7992992401,-64.6125030518,"2007-10-10T15:03:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"06682d20-a6e2-4210-a880-595ac5bcf52a","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1191974400000,1191974400000,1191974400000,2007,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",3,1213,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0700.4224.54360","10","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0700;survey_index=4224;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7868900299,-64.6108627319,"2003-04-03T13:25:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"067d9b11-f28c-41b6-821a-99b9c3990ecc","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.049328e+12,1.049328e+12,1.049328e+12,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-6,41,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0304-0300.1013.37186","3","observedindividualcount=1;","NOAA-CCMA","4","batchcode=VIRG-ST C-0304-0300;survey_index=1013;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.780040741,-64.5879669189,"2009-03-02T13:09:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"07698f38-7222-4e48-b4a9-54242cb8f210","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.235952e+12,1.235952e+12,1.235952e+12,2009,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",8,2052,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0300-0900.5037.61831","2","observedindividualcount=1;","NOAA-CCMA","3","batchcode=VIRG-ST C-0300-0900;survey_index=5037;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PreservedSpecimen","Teleostei","St Lucia",NA,NA,14.0625,-60.9730567932,"1972-07-10T12:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"079ef10c-5f20-43e9-8372-98bf9fe2edb2","c24bf1c2-2c62-4056-a841-56d94e6e876a","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,79574400000,79574400000,79574400000,1972,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-40,-94,27.97,34.39,NA,NA,NA,NA,NA,NA,"Crossman, E. J.; Crossman, J. C.",NA,NA,NA,NA,NA,NA,NA,NA,"34673","10",NA,"ROM","7",NA,"1972","Ichthyology",NA,NA,"C72-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qt Gros Islet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,18.3160514832,-64.76121521,"2001-07-27T14:09:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"07bad259-4a3a-4d36-a87d-9227bceb8dc2","a9114765-9e28-4a43-9987-4fd9f398748a","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,9.96192e+11,9.96192e+11,9.96192e+11,2001,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-2,98,27.71,34.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0708-0100.270.2128","27","observedindividualcount=5;","NOAA-CCMA","7","batchcode=VIRG-ST J-0708-0100;survey_index=270;habitat_structure=HARD;permanent/random=random;management=VIIS;trophic=I","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7686004639,-64.6321182251,"2008-10-21T14:49:12Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"08107b51-46b3-4c7e-b11e-bd0246ef79af","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1224547200000,1224547200000,1224547200000,2008,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",3,831,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0800.4868.60299","21","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0800;survey_index=4868;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7961196899,-64.6168212891,"2003-10-20T15:30:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"082e03d9-b2aa-4e80-b3c2-6d3a399f30b7","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.066608e+12,1.066608e+12,1.066608e+12,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",2,815,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0300.1439.38105","20","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0300;survey_index=1439;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei","St Lucia",NA,NA,14.0638888889,-60.9666666667,"1972-07-25T12:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"08d5d751-b679-429e-84a9-7d5dcef85af4","b8617377-eb1c-4db2-baa6-8788a632e810","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,80870400000,80870400000,80870400000,1972,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-40,-243,27.97,34.39,NA,NA,NA,"Twp 50,Trou Gascon,W Side of Bay ***",NA,NA,"Crossman, E. J.; Family",NA,NA,NA,NA,NA,NA,NA,NA,"34584","25","observedindividualcount=4;","ROM","07",NA,"1972","Fishes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C72-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qt Gros Islet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7651901245,-64.6294403076,"2005-03-22T14:10:12Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"0a85b70d-d5da-442e-8909-a1d7fd83391e","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1111449600000,1111449600000,1111449600000,2005,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-2,448,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0300-0500.2482.44677","22","observedindividualcount=1;","NOAA-CCMA","3","batchcode=VIRG-ST C-0300-0500;survey_index=2482;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7875785828,-64.6100006104,"2001-08-17T12:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"0a869d91-8c76-4478-9064-24fa9af037ee","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,998006400000,998006400000,998006400000,2001,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-6,115,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0809-0100.339.32309","17","observedindividualcount=1;","NOAA-CCMA","8","batchcode=VIRG-ST C-0809-0100;survey_index=339;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7881908417,-64.6119232178,"2003-03-28T15:49:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"0a88dc42-ab99-4a6a-bb93-47b000d6632d","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1048809600000,1048809600000,1048809600000,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-6,46,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0304-0300.1016.37247","28","observedindividualcount=1;","NOAA-CCMA","3","batchcode=VIRG-ST C-0304-0300;survey_index=1016;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7981491089,-64.6022491455,"2003-03-26T10:07:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"0b4579f5-36c7-4e0a-8428-fc0307b78552","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1048636800000,1048636800000,1048636800000,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",2,1520,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0304-0300.987.36619","26","observedindividualcount=2;","NOAA-CCMA","3","batchcode=VIRG-ST C-0304-0300;survey_index=987;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7844905853,-64.5849075317,"2007-10-10T12:30:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"0b707dfd-4d71-4524-a904-dfab45e3d6cd","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1191974400000,1191974400000,1191974400000,2007,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",4,2494,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0700.4236.54653","10","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0700;survey_index=4236;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,18.3422107697,-64.6889572144,"2007-07-26T11:43:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"0be31e13-f03b-4a6a-9bd6-08eaa9506e32","a9114765-9e28-4a43-9987-4fd9f398748a","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.185408e+12,1.185408e+12,1.185408e+12,2007,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-20,32,27.68,34.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0700.4098.20354","26","observedindividualcount=2;","NOAA-CCMA","7","batchcode=VIRG-ST J-0700-0700;survey_index=4098;habitat_structure=HARD;permanent/random=random;management=VICR CBI Study;trophic=I","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
