FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.74940,74940,912346728,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-21T00:00:00,4.5,Chordata,Actinopterygii,Serranidae,Serranus baldwini,2,1,RSS,POINT (-88.1 16.78)
M1_DATA.74942,74942,912346733,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-21T00:00:00,5.5,Chordata,Actinopterygii,Acanthuridae,Acanthurus tractus,1,42,RWH,POINT (-88.1 16.78)
M1_DATA.76221,76221,912345914,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2015-09-17T00:00:00,10,Chordata,Actinopterygii,Haemulidae,Haemulon carbonarium,1,2,SJ,POINT (-88.08 16.78)
M1_DATA.76226,76226,912345914,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2015-09-17T00:00:00,10,Chordata,Actinopterygii,Pomacentridae,Chromis cyanea,2,35,ZF,POINT (-88.08 16.78)
M1_DATA.76435,76435,912346732,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2016-10-21T00:00:00,11,Chordata,Actinopterygii,Pomacentridae,Stegastes diencaeus,1,32,ZF,POINT (-88.08 16.78)
M1_DATA.76437,76437,912353298,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2018-09-26T00:00:00,10,Chordata,Actinopterygii,Acanthuridae,Acanthurus coeruleus,2,8,SJ,POINT (-88.08 16.78)
M1_DATA.599817,599817,1003785,United States,Floridian,Tropical Atlantic,USEC14,Looe Reef Marker Post FL,24.55,-81.41,2010-10-18T00:00:00,5,Chordata,Actinopterygii,Acanthuridae,Acanthurus coeruleus,1,11,GJE,POINT (-81.41 24.55)
M1_DATA.599818,599818,1003785,United States,Floridian,Tropical Atlantic,USEC14,Looe Reef Marker Post FL,24.55,-81.41,2010-10-18T00:00:00,5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster rostrata,1,2,GJE,POINT (-81.41 24.55)
M1_DATA.599832,599832,1003785,United States,Floridian,Tropical Atlantic,USEC14,Looe Reef Marker Post FL,24.55,-81.41,2010-10-18T00:00:00,5,Chordata,Actinopterygii,Lutjanidae,Lutjanus apodus,2,5,PM,POINT (-81.41 24.55)
M1_DATA.599833,599833,1003785,United States,Floridian,Tropical Atlantic,USEC14,Looe Reef Marker Post FL,24.55,-81.41,2010-10-18T00:00:00,5,Chordata,Actinopterygii,Lutjanidae,Ocyurus chrysurus,2,15,PM,POINT (-81.41 24.55)
M1_DATA.599834,599834,1003785,United States,Floridian,Tropical Atlantic,USEC14,Looe Reef Marker Post FL,24.55,-81.41,2010-10-18T00:00:00,5,Chordata,Actinopterygii,Mullidae,Pseudupeneus maculatus,2,1,PM,POINT (-81.41 24.55)
M1_DATA.599835,599835,1003288,United States,Floridian,Tropical Atlantic,USEC15,Pillar Patch FL,24.68,-80.97,2010-10-19T00:00:00,4.6,Chordata,Actinopterygii,Serranidae,Cephalopholis cruentata,1,3,GJE,POINT (-80.97 24.68)
M1_DATA.599849,599849,1003786,United States,Floridian,Tropical Atlantic,USEC15,Pillar Patch FL,24.68,-80.97,2010-10-19T00:00:00,4.5,Chordata,Actinopterygii,Haemulidae,Haemulon sciurus,1,125,GJE,POINT (-80.97 24.68)
M1_DATA.599850,599850,1003786,United States,Floridian,Tropical Atlantic,USEC15,Pillar Patch FL,24.68,-80.97,2010-10-19T00:00:00,4.5,Chordata,Actinopterygii,Kyphosidae,Kyphosus sectatrix,1,1,GJE,POINT (-80.97 24.68)
M1_DATA.599851,599851,1003786,United States,Floridian,Tropical Atlantic,USEC15,Pillar Patch FL,24.68,-80.97,2010-10-19T00:00:00,4.5,Chordata,Actinopterygii,Kyphosidae,Kyphosus vaigiensis,1,4,GJE,POINT (-80.97 24.68)
M1_DATA.599852,599852,1003786,United States,Floridian,Tropical Atlantic,USEC15,Pillar Patch FL,24.68,-80.97,2010-10-19T00:00:00,4.5,Chordata,Actinopterygii,Lutjanidae,Lutjanus apodus,1,6,GJE,POINT (-80.97 24.68)
M1_DATA.599865,599865,1003289,United States,Floridian,Tropical Atlantic,USEC16,Vaca Key Bight East FL,24.69,-81.03,2010-10-19T00:00:00,4.1,Chordata,Actinopterygii,Gobiidae,Coryphopterus glaucofraenum,1,8,GJE,POINT (-81.03 24.69)
M1_DATA.599866,599866,1003289,United States,Floridian,Tropical Atlantic,USEC16,Vaca Key Bight East FL,24.69,-81.03,2010-10-19T00:00:00,4.1,Chordata,Actinopterygii,Haemulidae,Haemulon flavolineatum,1,62,GJE,POINT (-81.03 24.69)
M1_DATA.599867,599867,1003289,United States,Floridian,Tropical Atlantic,USEC16,Vaca Key Bight East FL,24.69,-81.03,2010-10-19T00:00:00,4.1,Chordata,Actinopterygii,Labridae,Halichoeres maculipinna,1,11,GJE,POINT (-81.03 24.69)
M1_DATA.599868,599868,1003289,United States,Floridian,Tropical Atlantic,USEC16,Vaca Key Bight East FL,24.69,-81.03,2010-10-19T00:00:00,4.1,Chordata,Actinopterygii,Lutjanidae,Lutjanus synagris,1,6,GJE,POINT (-81.03 24.69)
M1_DATA.599882,599882,1003787,United States,Floridian,Tropical Atlantic,USEC16,Vaca Key Bight East FL,24.69,-81.03,2010-10-19T00:00:00,4,Chordata,Actinopterygii,Serranidae,Mycteroperca bonaci,1,1,GJE,POINT (-81.03 24.69)
M1_DATA.599883,599883,1003787,United States,Floridian,Tropical Atlantic,USEC16,Vaca Key Bight East FL,24.69,-81.03,2010-10-19T00:00:00,4,Chordata,Actinopterygii,Scaridae,Scarus coeruleus,1,1,GJE,POINT (-81.03 24.69)
M1_DATA.599884,599884,1003787,United States,Floridian,Tropical Atlantic,USEC16,Vaca Key Bight East FL,24.69,-81.03,2010-10-19T00:00:00,4,Chordata,Actinopterygii,Scaridae,Sparisoma rubripinne,1,1,GJE,POINT (-81.03 24.69)
M1_DATA.601940,601940,1003787,United States,Floridian,Tropical Atlantic,USEC16,Vaca Key Bight East FL,24.69,-81.03,2010-10-19T00:00:00,4,Chordata,Actinopterygii,Scaridae,Sparisoma viride,1,25,GJE,POINT (-81.03 24.69)
M1_DATA.601941,601941,1003787,United States,Floridian,Tropical Atlantic,USEC16,Vaca Key Bight East FL,24.69,-81.03,2010-10-19T00:00:00,4,Chordata,Actinopterygii,Ostraciidae,Acanthostracion quadricornis,2,1,PM,POINT (-81.03 24.69)
M1_DATA.601954,601954,1003291,United States,Floridian,Tropical Atlantic,USEC17,Delta Shoal Marathon FL,24.63,-81.09,2010-12-21T00:00:00,4.1,Chordata,Actinopterygii,Acanthuridae,Acanthurus bahianus,2,29,PM,POINT (-81.09 24.63)
M1_DATA.76444,76444,912353298,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2018-09-26T00:00:00,10,Chordata,Actinopterygii,Serranidae,Serranus tigrinus,1,3,SJ,POINT (-88.08 16.78)
M1_DATA.76446,76446,912353298,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2018-09-26T00:00:00,10,Chordata,Actinopterygii,Pomacentridae,Stegastes partitus,2,70,SJ,POINT (-88.08 16.78)
M1_DATA.76453,76453,912354051,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2016-10-21T00:00:00,10.5,Chordata,Actinopterygii,Opistognathidae,Opistognathus aurifrons,1,1,SJ,POINT (-88.08 16.78)
M1_DATA.76455,76455,912354051,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2016-10-21T00:00:00,10.5,Chordata,Actinopterygii,Acanthuridae,Acanthurus tractus,2,3,ZF,POINT (-88.08 16.78)
M1_DATA.76460,76460,912354051,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2016-10-21T00:00:00,10.5,Chordata,Actinopterygii,Pomacentridae,Stegastes diencaeus,2,32,ZF,POINT (-88.08 16.78)
M1_DATA.76639,76639,912354056,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2017-09-29T00:00:00,10,Chordata,Actinopterygii,Labridae,Halichoeres garnoti,2,16,SJ,POINT (-88.08 16.78)
M1_DATA.76644,76644,912354056,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2017-09-29T00:00:00,10,Chordata,Actinopterygii,Acanthuridae,Acanthurus tractus,1,8,ZF,POINT (-88.08 16.78)
M1_DATA.76646,76646,912354056,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2017-09-29T00:00:00,10,Chordata,Actinopterygii,Labridae,Halichoeres garnoti,1,20,ZF,POINT (-88.08 16.78)
M1_DATA.76678,76678,912346734,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2016-10-22T00:00:00,11,Chordata,Actinopterygii,Pomacentridae,Stegastes diencaeus,1,22,RWH,POINT (-88.07 16.87)
M1_DATA.76680,76680,912346743,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2016-10-31T00:00:00,14,Chordata,Actinopterygii,Acanthuridae,Acanthurus tractus,1,4,RSS,POINT (-88.07 16.87)
M1_DATA.76687,76687,912346743,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2016-10-31T00:00:00,14,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,1,6,RSS,POINT (-88.07 16.87)
M1_DATA.76689,76689,912346743,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2016-10-31T00:00:00,14,Chordata,Actinopterygii,Sparidae,Calamus calamus,2,1,RWH,POINT (-88.07 16.87)
M1_DATA.76694,76694,912346743,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2016-10-31T00:00:00,14,Chordata,Actinopterygii,Pomacentridae,Stegastes partitus,2,51,RWH,POINT (-88.07 16.87)
M1_DATA.76696,76696,912346743,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2016-10-31T00:00:00,14,Chordata,Actinopterygii,Labridae,Thalassoma bifasciatum,2,21,RWH,POINT (-88.07 16.87)
M1_DATA.76896,76896,912353297,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2018-09-24T00:00:00,10,Chordata,Actinopterygii,Labridae,Halichoeres maculipinna,1,4,SJ,POINT (-88.07 16.87)
M1_DATA.76898,76898,912353297,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2018-09-24T00:00:00,10,Chordata,Actinopterygii,Lutjanidae,Ocyurus chrysurus,1,1,SJ,POINT (-88.07 16.87)
M1_DATA.76903,76903,912354057,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2017-09-28T00:00:00,10.5,Chordata,Actinopterygii,Serranidae,Cephalopholis cruentata,2,2,SJ,POINT (-88.07 16.87)
M1_DATA.76905,76905,912354057,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2017-09-28T00:00:00,10.5,Chordata,Actinopterygii,Pomacentridae,Stegastes diencaeus,2,11,SJ,POINT (-88.07 16.87)
M1_DATA.76912,76912,912354057,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2017-09-28T00:00:00,10.5,Chordata,Actinopterygii,Labridae,Halichoeres cyanocephalus,1,1,ZF,POINT (-88.07 16.87)
M1_DATA.76914,76914,912354057,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2017-09-28T00:00:00,10.5,Chordata,Actinopterygii,Scaridae,Scarus iseri,1,224,ZF,POINT (-88.07 16.87)
M1_DATA.76921,76921,912354063,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2019-10-05T00:00:00,10,Chordata,Actinopterygii,Chaetodontidae,Chaetodon capistratus,1,4,SJ,POINT (-88.07 16.87)
M1_DATA.601955,601955,1003291,United States,Floridian,Tropical Atlantic,USEC17,Delta Shoal Marathon FL,24.63,-81.09,2010-12-21T00:00:00,4.1,Chordata,Actinopterygii,Gobiidae,Coryphopterus glaucofraenum,2,3,PM,POINT (-81.09 24.63)
M1_DATA.601956,601956,1003291,United States,Floridian,Tropical Atlantic,USEC17,Delta Shoal Marathon FL,24.63,-81.09,2010-12-21T00:00:00,4.1,Chordata,Actinopterygii,Haemulidae,Haemulon flavolineatum,2,23,PM,POINT (-81.09 24.63)
M1_DATA.601957,601957,1003291,United States,Floridian,Tropical Atlantic,USEC17,Delta Shoal Marathon FL,24.63,-81.09,2010-12-21T00:00:00,4.1,Chordata,Actinopterygii,Haemulidae,Haemulon macrostomum,2,10,PM,POINT (-81.09 24.63)
M1_DATA.601988,601988,912351730,United States,Floridian,Tropical Atlantic,USEC23,"Sunkist, FL",26.25,-80.07,2014-07-15T00:00:00,14.5,Chordata,Actinopterygii,Scaridae,Scarus taeniopterus,2,2,PJR,POINT (-80.07 26.25)
M1_DATA.601989,601989,912351730,United States,Floridian,Tropical Atlantic,USEC23,"Sunkist, FL",26.25,-80.07,2014-07-15T00:00:00,14.5,Chordata,Actinopterygii,Scaridae,Sparisoma aurofrenatum,2,4,PJR,POINT (-80.07 26.25)
M1_DATA.601990,601990,912351730,United States,Floridian,Tropical Atlantic,USEC23,"Sunkist, FL",26.25,-80.07,2014-07-15T00:00:00,14.5,Chordata,Actinopterygii,Pomacentridae,Stegastes adustus,2,1,PJR,POINT (-80.07 26.25)
M1_DATA.601991,601991,912351731,United States,Floridian,Tropical Atlantic,USEC24,"Sunrise Blvd, FL",26.14,-80.1,2014-07-16T00:00:00,5.3,Chordata,Actinopterygii,Acanthuridae,Acanthurus coeruleus,1,8,ARB,POINT (-80.1 26.14)
M1_DATA.602004,602004,912351731,United States,Floridian,Tropical Atlantic,USEC24,"Sunrise Blvd, FL",26.14,-80.1,2014-07-16T00:00:00,5.3,Chordata,Actinopterygii,Pomacentridae,Stegastes leucostictus,2,1,PJR,POINT (-80.1 26.14)
M1_DATA.602005,602005,912351731,United States,Floridian,Tropical Atlantic,USEC24,"Sunrise Blvd, FL",26.14,-80.1,2014-07-16T00:00:00,5.3,Chordata,Actinopterygii,Labridae,Thalassoma bifasciatum,2,16,PJR,POINT (-80.1 26.14)
M1_DATA.602006,602006,912351732,United States,Floridian,Tropical Atlantic,USEC25,Dania Beach,26.05,-80.11,2014-07-16T00:00:00,5.7,Chordata,Actinopterygii,Haemulidae,Haemulon aurolineatum,1,100,ARB,POINT (-80.11 26.05)
M1_DATA.602007,602007,912351732,United States,Floridian,Tropical Atlantic,USEC25,Dania Beach,26.05,-80.11,2014-07-16T00:00:00,5.7,Chordata,Actinopterygii,Pomacanthidae,Pomacanthus paru,1,1,ARB,POINT (-80.11 26.05)
M1_DATA.602008,602008,912351732,United States,Floridian,Tropical Atlantic,USEC25,Dania Beach,26.05,-80.11,2014-07-16T00:00:00,5.7,Chordata,Actinopterygii,Scaridae,Sparisoma viride,1,2,ARB,POINT (-80.11 26.05)
M1_DATA.602021,602021,912351734,United States,Floridian,Tropical Atlantic,USEC27,Vista Park,26.16,-80.09,2014-07-21T00:00:00,4.3,Chordata,Actinopterygii,Pomacentridae,Stegastes adustus,2,15,PJR,POINT (-80.09 26.16)
M1_DATA.602023,602023,1003278,United States,Floridian,Tropical Atlantic,USEC4,Sombrero Light W FL,24.63,-81.11,2010-10-12T00:00:00,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf saxatilis,1,7,GJE,POINT (-81.11 24.63)
M1_DATA.602024,602024,1003278,United States,Floridian,Tropical Atlantic,USEC4,Sombrero Light W FL,24.63,-81.11,2010-10-12T00:00:00,5,Chordata,Actinopterygii,Acanthuridae,Acanthurus bahianus,2,2,GJE,POINT (-81.11 24.63)
M1_DATA.602038,602038,1003278,United States,Floridian,Tropical Atlantic,USEC4,Sombrero Light W FL,24.63,-81.11,2010-10-12T00:00:00,5,Chordata,Actinopterygii,Pomacentridae,Stegastes diencaeus,1,7,GJE,POINT (-81.11 24.63)
M1_DATA.602039,602039,1003278,United States,Floridian,Tropical Atlantic,USEC4,Sombrero Light W FL,24.63,-81.11,2010-10-12T00:00:00,5,Chordata,Actinopterygii,Pomacentridae,Stegastes partitus,1,38,GJE,POINT (-81.11 24.63)
M1_DATA.602040,602040,1003278,United States,Floridian,Tropical Atlantic,USEC4,Sombrero Light W FL,24.63,-81.11,2010-10-12T00:00:00,5,Chordata,Actinopterygii,Labridae,Thalassoma bifasciatum,1,91,GJE,POINT (-81.11 24.63)
M1_DATA.602041,602041,1003777,United States,Floridian,Tropical Atlantic,USEC5,Sombrero Light E FL,24.63,-81.11,2010-10-13T00:00:00,7,Chordata,Actinopterygii,Pomacentridae,Abudefduf saxatilis,1,7,GJE,POINT (-81.11 24.63)
M1_DATA.602055,602055,1003777,United States,Floridian,Tropical Atlantic,USEC5,Sombrero Light E FL,24.63,-81.11,2010-10-13T00:00:00,7,Chordata,Actinopterygii,Pomacanthidae,Pomacanthus paru,2,1,GJE,POINT (-81.11 24.63)
M1_DATA.602056,602056,1003777,United States,Floridian,Tropical Atlantic,USEC5,Sombrero Light E FL,24.63,-81.11,2010-10-13T00:00:00,7,Chordata,Actinopterygii,Scaridae,Scarus iseri,1,17,GJE,POINT (-81.11 24.63)
M1_DATA.602057,602057,1003777,United States,Floridian,Tropical Atlantic,USEC5,Sombrero Light E FL,24.63,-81.11,2010-10-13T00:00:00,7,Chordata,Actinopterygii,Scaridae,Sparisoma rubripinne,2,1,GJE,POINT (-81.11 24.63)
M1_DATA.602058,602058,1003777,United States,Floridian,Tropical Atlantic,USEC5,Sombrero Light E FL,24.63,-81.11,2010-10-13T00:00:00,7,Chordata,Actinopterygii,Scaridae,Sparisoma viride,2,5,GJE,POINT (-81.11 24.63)
M1_DATA.602071,602071,1003280,United States,Floridian,Tropical Atlantic,USEC6,Sombrero Light FL,24.63,-81.11,2010-10-14T00:00:00,5.6,Chordata,Actinopterygii,Pomacentridae,Microspathodon chrysurus,1,55,PM,POINT (-81.11 24.63)
M1_DATA.602072,602072,1003280,United States,Floridian,Tropical Atlantic,USEC6,Sombrero Light FL,24.63,-81.11,2010-10-14T00:00:00,5.6,Chordata,Actinopterygii,Mullidae,Mulloidichthys martinicus,2,130,PM,POINT (-81.11 24.63)
M1_DATA.602073,602073,1003280,United States,Floridian,Tropical Atlantic,USEC6,Sombrero Light FL,24.63,-81.11,2010-10-14T00:00:00,5.6,Chordata,Actinopterygii,Pomacanthidae,Pomacanthus arcuatus,2,8,PM,POINT (-81.11 24.63)
M1_DATA.602074,602074,1003280,United States,Floridian,Tropical Atlantic,USEC6,Sombrero Light FL,24.63,-81.11,2010-10-14T00:00:00,5.6,Chordata,Actinopterygii,Scaridae,Scarus guacamaia,2,8,PM,POINT (-81.11 24.63)
M1_DATA.602088,602088,1003778,United States,Floridian,Tropical Atlantic,USEC6,Sombrero Light FL,24.63,-81.11,2010-10-14T00:00:00,5.5,Chordata,Actinopterygii,Labridae,Clepticus parrae,1,1,GJE,POINT (-81.11 24.63)
M1_DATA.602089,602089,1003778,United States,Floridian,Tropical Atlantic,USEC6,Sombrero Light FL,24.63,-81.11,2010-10-14T00:00:00,5.5,Chordata,Actinopterygii,Haemulidae,Haemulon aurolineatum,1,21,GJE,POINT (-81.11 24.63)
M1_DATA.602090,602090,1003778,United States,Floridian,Tropical Atlantic,USEC6,Sombrero Light FL,24.63,-81.11,2010-10-14T00:00:00,5.5,Chordata,Actinopterygii,Haemulidae,Haemulon flavolineatum,2,197,GJE,POINT (-81.11 24.63)
M1_DATA.602091,602091,1003778,United States,Floridian,Tropical Atlantic,USEC6,Sombrero Light FL,24.63,-81.11,2010-10-14T00:00:00,5.5,Chordata,Actinopterygii,Labridae,Halichoeres garnoti,1,16,GJE,POINT (-81.11 24.63)
M1_DATA.602105,602105,1003292,United States,Floridian,Tropical Atlantic,USEC7,Sombrero Light Deep FL,24.62,-81.11,2010-12-21T00:00:00,15.5,Chordata,Actinopterygii,Pomacentridae,Chromis cyanea,2,9,PM,POINT (-81.11 24.62)
M1_DATA.602106,602106,1003292,United States,Floridian,Tropical Atlantic,USEC7,Sombrero Light Deep FL,24.62,-81.11,2010-12-21T00:00:00,15.5,Chordata,Actinopterygii,Pomacentridae,Chromis multilineata,2,4,PM,POINT (-81.11 24.62)
M1_DATA.602107,602107,1003292,United States,Floridian,Tropical Atlantic,USEC7,Sombrero Light Deep FL,24.62,-81.11,2010-12-21T00:00:00,15.5,Chordata,Actinopterygii,Pomacanthidae,Holacanthus bermudensis,2,1,PM,POINT (-81.11 24.62)
M1_DATA.602108,602108,1003292,United States,Floridian,Tropical Atlantic,USEC7,Sombrero Light Deep FL,24.62,-81.11,2010-12-21T00:00:00,15.5,Chordata,Actinopterygii,Pomacanthidae,Holacanthus tricolor,2,3,PM,POINT (-81.11 24.62)
M1_DATA.602121,602121,1003779,United States,Floridian,Tropical Atlantic,USEC7,Sombrero Light Deep FL,24.62,-81.11,2010-10-14T00:00:00,15,Chordata,Actinopterygii,Pomacentridae,Stegastes partitus,1,45,GJE,POINT (-81.11 24.62)
M1_DATA.602122,602122,1003779,United States,Floridian,Tropical Atlantic,USEC7,Sombrero Light Deep FL,24.62,-81.11,2010-10-14T00:00:00,15,Chordata,Actinopterygii,Labridae,Thalassoma bifasciatum,1,76,GJE,POINT (-81.11 24.62)
M1_DATA.602123,602123,1003779,United States,Floridian,Tropical Atlantic,USEC7,Sombrero Light Deep FL,24.62,-81.11,2010-10-14T00:00:00,15,Chordata,Actinopterygii,Gobiidae,Coryphopterus hyalinus,1,180,PM,POINT (-81.11 24.62)
M1_DATA.602124,602124,1003779,United States,Floridian,Tropical Atlantic,USEC7,Sombrero Light Deep FL,24.62,-81.11,2010-10-14T00:00:00,15,Chordata,Actinopterygii,Serranidae,Epinephelus morio,2,1,PM,POINT (-81.11 24.62)
M1_DATA.602125,602125,1003779,United States,Floridian,Tropical Atlantic,USEC7,Sombrero Light Deep FL,24.62,-81.11,2010-10-14T00:00:00,15,Chordata,Actinopterygii,Haemulidae,Haemulon carbonarium,1,6,PM,POINT (-81.11 24.62)
M1_DATA.77078,77078,912346733,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-21T00:00:00,5.5,Chordata,Actinopterygii,Gobiidae,Coryphopterus personatus,1,50,RWH,POINT (-88.1 16.78)
M1_DATA.77080,77080,912346733,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-21T00:00:00,5.5,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,2,1,RWH,POINT (-88.1 16.78)
M1_DATA.77082,77082,912346733,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-21T00:00:00,5.5,Chordata,Actinopterygii,Labridae,Halichoeres garnoti,1,440,RWH,POINT (-88.1 16.78)
M1_DATA.77087,77087,912346733,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-21T00:00:00,5.5,Chordata,Actinopterygii,Scaridae,Sparisoma chrysopterum,1,1,RWH,POINT (-88.1 16.78)
M1_DATA.77089,77089,912346733,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-21T00:00:00,5.5,Chordata,Actinopterygii,Pomacentridae,Stegastes diencaeus,1,91,RWH,POINT (-88.1 16.78)
M1_DATA.77096,77096,912346748,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-31T00:00:00,5.5,Chordata,Actinopterygii,Haemulidae,Haemulon flavolineatum,2,9,RWH,POINT (-88.1 16.78)
M1_DATA.77098,77098,912346748,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-31T00:00:00,5.5,Chordata,Actinopterygii,Labridae,Halichoeres radiatus,2,2,RWH,POINT (-88.1 16.78)
M1_DATA.77171,77171,912346748,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-31T00:00:00,5.5,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,1,148,RWH,POINT (-88.1 16.78)
M1_DATA.77173,77173,912353294,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2018-09-20T00:00:00,4.8,Chordata,Actinopterygii,Chaetodontidae,Chaetodon capistratus,1,1,SJ,POINT (-88.1 16.78)
M1_DATA.77180,77180,912353294,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2018-09-20T00:00:00,4.8,Chordata,Actinopterygii,Labridae,Halichoeres radiatus,2,2,SJ,POINT (-88.1 16.78)
M1_DATA.77182,77182,912353294,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2018-09-20T00:00:00,4.8,Chordata,Actinopterygii,Scaridae,Scarus iseri,1,94,SJ,POINT (-88.1 16.78)
M1_DATA.77187,77187,912354055,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2017-09-29T00:00:00,5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon ocellatus,2,2,SJ,POINT (-88.1 16.78)
M1_DATA.77189,77189,912354055,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2017-09-29T00:00:00,5,Chordata,Actinopterygii,Labridae,Halichoeres radiatus,2,2,SJ,POINT (-88.1 16.78)
M1_DATA.77355,77355,912354061,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2019-10-12T00:00:00,4,Chordata,Actinopterygii,Pomacentridae,Abudefduf saxatilis,2,2,LH,POINT (-88.1 16.78)
M1_DATA.77357,77357,912354061,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2019-10-12T00:00:00,4,Chordata,Actinopterygii,Tetraodontidae,Canthigaster rostrata,1,1,LH,POINT (-88.1 16.78)
M1_DATA.77364,77364,912354061,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2019-10-12T00:00:00,4,Chordata,Actinopterygii,Pomacentridae,Stegastes variabilis,1,4,LH,POINT (-88.1 16.78)
M1_DATA.77366,77366,912354061,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2019-10-12T00:00:00,4,Chordata,Actinopterygii,Carangidae,Caranx ruber,2,1,SJ,POINT (-88.1 16.78)
M1_DATA.77371,77371,912345915,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2015-09-17T00:00:00,10,Chordata,Actinopterygii,Pomacanthidae,Holacanthus tricolor,1,2,SJ,POINT (-88.08 16.8)
M1_DATA.77373,77373,912345915,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2015-09-17T00:00:00,10,Chordata,Actinopterygii,Labridae,Bodianus rufus,2,1,ZF,POINT (-88.08 16.8)
M1_DATA.77614,77614,912354054,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2017-10-01T00:00:00,10,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,1,1,ZF,POINT (-88.08 16.8)
