FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.40301,40301,34003952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-10T00:00:00,5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,7,GJE,POINT (-17.89 27.8)
M1_DATA.40302,40302,34003952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-10T00:00:00,5,Chordata,Actinopterygii,Sparidae,Diplodus cervinus,1,2,GJE,POINT (-17.89 27.8)
M1_DATA.40303,40303,34003952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-10T00:00:00,5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,73,GJE,POINT (-17.89 27.8)
M1_DATA.40304,40304,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-10T00:00:00,7,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,15,RRE,POINT (-17.89 27.8)
M1_DATA.40305,40305,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-10T00:00:00,7,Chordata,Actinopterygii,Serranidae,Mycteroperca fusca,2,2,RRE,POINT (-17.89 27.8)
M1_DATA.40306,40306,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-10T00:00:00,7,Chordata,Actinopterygii,Serranidae,Serranus atricauda,2,1,RRE,POINT (-17.89 27.8)
M1_DATA.40307,40307,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-10T00:00:00,7,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,13,RRE,POINT (-17.89 27.8)
M1_DATA.40308,40308,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-10T00:00:00,7,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,106,RRE,POINT (-17.89 27.8)
M1_DATA.40309,40309,912342077,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-05T00:00:00,4,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,55,DDG,POINT (-16.46 28.12)
M1_DATA.40310,40310,912342077,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-05T00:00:00,4,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,1,DDG,POINT (-16.46 28.12)
M1_DATA.40311,40311,912342077,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-05T00:00:00,4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,36,DDG,POINT (-16.46 28.12)
M1_DATA.40312,40312,912342078,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-05T00:00:00,5.8,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,57,NRO,POINT (-16.46 28.12)
M1_DATA.40313,40313,912342080,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6.1,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,3,BGO,POINT (-16.41 28.22)
M1_DATA.40368,40368,912342080,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6.1,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,3,BGO,POINT (-16.41 28.22)
M1_DATA.40369,40369,912342080,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6.1,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,6,BGO,POINT (-16.41 28.22)
M1_DATA.40370,40370,912342081,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,3,IRS,POINT (-16.41 28.22)
M1_DATA.40371,40371,912342081,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6.5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,16,IRS,POINT (-16.41 28.22)
M1_DATA.40372,40372,912342081,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6.5,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,1,2,IRS,POINT (-16.41 28.22)
M1_DATA.40373,40373,912342082,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,53,IRS,POINT (-16.41 28.22)
M1_DATA.40374,40374,912342082,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,2,IRS,POINT (-16.41 28.22)
M1_DATA.40375,40375,912342082,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,24,IRS,POINT (-16.41 28.22)
M1_DATA.40376,40376,912342083,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6.6,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,55,JASF,POINT (-16.41 28.22)
M1_DATA.40377,40377,912342083,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6.6,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,3,JASF,POINT (-16.41 28.22)
M1_DATA.40378,40378,912342083,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6.6,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,24,JASF,POINT (-16.41 28.22)
M1_DATA.40379,40379,912342083,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN31,Fasnia Sur,28.22,-16.41,2012-04-29T00:00:00,6.6,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,56,JASF,POINT (-16.41 28.22)
M1_DATA.40380,40380,912342086,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN32,Barranco del Kikere,28.92,-13.68,2012-04-29T00:00:00,16,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,44,RHE,POINT (-13.68 28.92)
M1_DATA.40381,40381,912342086,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN32,Barranco del Kikere,28.92,-13.68,2012-04-29T00:00:00,16,Chordata,Actinopterygii,Bothidae,Bothus podas,1,1,RHE,POINT (-13.68 28.92)
M1_DATA.40382,40382,912342086,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN32,Barranco del Kikere,28.92,-13.68,2012-04-29T00:00:00,16,Chordata,Actinopterygii,Synodontidae,Synodus synodus,1,1,RHE,POINT (-13.68 28.92)
M1_DATA.40383,40383,912342086,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN32,Barranco del Kikere,28.92,-13.68,2012-04-29T00:00:00,16,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,26,RHE,POINT (-13.68 28.92)
M1_DATA.40384,40384,912349263,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN32,Barranco del Kikere,28.92,-13.68,2012-04-29T00:00:00,18,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,1,140,RHE,POINT (-13.68 28.92)
M1_DATA.40385,40385,912342087,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN33,Puerto del Carmen,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,20,RHE,POINT (-13.67 28.92)
M1_DATA.40386,40386,912342087,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN33,Puerto del Carmen,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,25,RHE,POINT (-13.67 28.92)
M1_DATA.40387,40387,912342087,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN33,Puerto del Carmen,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Mullidae,Mullus surmuletus,2,4,RHE,POINT (-13.67 28.92)
M1_DATA.40388,40388,912342087,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN33,Puerto del Carmen,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Sparidae,Pagellus erythrinus,2,2,RHE,POINT (-13.67 28.92)
M1_DATA.40389,40389,912342087,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN33,Puerto del Carmen,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Sparidae,Spondyliosoma cantharus,2,1,RHE,POINT (-13.67 28.92)
M1_DATA.40390,40390,912342087,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN33,Puerto del Carmen,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Synodontidae,Synodus synodus,1,1,RHE,POINT (-13.67 28.92)
M1_DATA.40391,40391,912342087,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN33,Puerto del Carmen,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,2,RHE,POINT (-13.67 28.92)
M1_DATA.40392,40392,912342088,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN34,Puerto del Carmen 2,28.92,-13.68,2012-04-28T00:00:00,18,Chordata,Actinopterygii,Mullidae,Mullus surmuletus,2,1,RHE,POINT (-13.68 28.92)
M1_DATA.40456,40456,34003023,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-08T00:00:00,11,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,19,FPC,POINT (-16.43 28.16)
M1_DATA.40457,40457,34003023,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-08T00:00:00,11,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,22,FPC,POINT (-16.43 28.16)
M1_DATA.40458,40458,34003023,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-08T00:00:00,11,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,1,FPC,POINT (-16.43 28.16)
M1_DATA.40459,40459,34003023,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-08T00:00:00,11,Chordata,Actinopterygii,Synodontidae,Synodus synodus,2,1,FPC,POINT (-16.43 28.16)
M1_DATA.40460,40460,34003023,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-08T00:00:00,11,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,16,FPC,POINT (-16.43 28.16)
M1_DATA.40461,40461,34003949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-08T00:00:00,4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,108,FPC,POINT (-16.43 28.16)
M1_DATA.40462,40462,34003949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-08T00:00:00,4,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,35,GJE,POINT (-16.43 28.16)
M1_DATA.40463,40463,34003949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-08T00:00:00,4,Chordata,Actinopterygii,Synodontidae,Synodus synodus,1,6,GJE,POINT (-16.43 28.16)
M1_DATA.40464,40464,34003949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-08T00:00:00,4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,19,GJE,POINT (-16.43 28.16)
M1_DATA.40465,40465,912340430,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-09T00:00:00,2.5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,115,FPC,POINT (-16.43 28.16)
M1_DATA.40466,40466,912340430,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-09T00:00:00,2.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,5,FPC,POINT (-16.43 28.16)
M1_DATA.40467,40467,912340430,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-09T00:00:00,2.5,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,1,1,FPC,POINT (-16.43 28.16)
M1_DATA.40468,40468,912340430,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-09T00:00:00,2.5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,49,FPC,POINT (-16.43 28.16)
M1_DATA.40469,40469,912340431,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-09T00:00:00,3,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,132,FPC,POINT (-16.43 28.16)
M1_DATA.40470,40470,912340431,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-09T00:00:00,3,Chordata,Actinopterygii,Labridae,Centrolabrus trutta,1,1,FPC,POINT (-16.43 28.16)
M1_DATA.40471,40471,912342088,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN34,Puerto del Carmen 2,28.92,-13.68,2012-04-28T00:00:00,18,Chordata,Actinopterygii,Scorpaenidae,Scorpaena maderensis,2,8,RHE,POINT (-13.68 28.92)
M1_DATA.40472,40472,912342088,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN34,Puerto del Carmen 2,28.92,-13.68,2012-04-28T00:00:00,18,Chordata,Actinopterygii,Serranidae,Serranus atricauda,1,1,RHE,POINT (-13.68 28.92)
M1_DATA.40473,40473,912342088,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN34,Puerto del Carmen 2,28.92,-13.68,2012-04-28T00:00:00,18,Chordata,Actinopterygii,Sparidae,Spondyliosoma cantharus,2,3,RHE,POINT (-13.68 28.92)
M1_DATA.40474,40474,912342088,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN34,Puerto del Carmen 2,28.92,-13.68,2012-04-28T00:00:00,18,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,6,RHE,POINT (-13.68 28.92)
M1_DATA.40475,40475,912349264,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN35,Pto del CarmenI,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,3,RHE,POINT (-13.67 28.92)
M1_DATA.40476,40476,912349264,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN35,Pto del CarmenI,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Bothidae,Bothus podas,2,4,RHE,POINT (-13.67 28.92)
M1_DATA.40477,40477,912349264,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN35,Pto del CarmenI,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,25,RHE,POINT (-13.67 28.92)
M1_DATA.40478,40478,912349264,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN35,Pto del CarmenI,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,1,360,RHE,POINT (-13.67 28.92)
M1_DATA.40479,40479,912349264,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN35,Pto del CarmenI,28.92,-13.67,2012-04-28T00:00:00,22,Chordata,Actinopterygii,Synodontidae,Synodus synodus,2,1,RHE,POINT (-13.67 28.92)
M1_DATA.40480,40480,912340408,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-08-21T00:00:00,5.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,49,APSJ,POINT (-16.33 28.4)
M1_DATA.40481,40481,912340408,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-08-21T00:00:00,5.5,Chordata,Actinopterygii,Sparidae,Diplodus cervinus,1,1,APSJ,POINT (-16.33 28.4)
M1_DATA.40482,40482,912340408,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-08-21T00:00:00,5.5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,6,APSJ,POINT (-16.33 28.4)
M1_DATA.40483,40483,912340414,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-07-22T00:00:00,5.8,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,22,APSJ,POINT (-16.33 28.4)
M1_DATA.40484,40484,912340414,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-07-22T00:00:00,5.8,Chordata,Actinopterygii,Atherinidae,Atherina presbyter,2,300,APSJ,POINT (-16.33 28.4)
M1_DATA.40485,40485,912340414,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-07-22T00:00:00,5.8,Chordata,Actinopterygii,Synodontidae,Synodus synodus,1,4,APSJ,POINT (-16.33 28.4)
M1_DATA.40486,40486,912340415,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-08-21T00:00:00,6.1,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,158,JASF,POINT (-16.33 28.4)
M1_DATA.40487,40487,912340415,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-08-21T00:00:00,6.1,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,6,JASF,POINT (-16.33 28.4)
M1_DATA.40488,40488,912340415,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-08-21T00:00:00,6.1,Chordata,Actinopterygii,Sparidae,Sarpa salpa,2,3,JASF,POINT (-16.33 28.4)
M1_DATA.40489,40489,912340415,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-08-21T00:00:00,6.1,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,96,JASF,POINT (-16.33 28.4)
M1_DATA.40490,40490,912340429,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-07-22T00:00:00,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,87,JASF,POINT (-16.33 28.4)
M1_DATA.40491,40491,912340429,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-07-22T00:00:00,5,Chordata,Actinopterygii,Atherinidae,Atherina presbyter,2,2500,JASF,POINT (-16.33 28.4)
M1_DATA.40492,40492,912340429,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-07-22T00:00:00,5,Chordata,Actinopterygii,Serranidae,Serranus atricauda,1,1,JASF,POINT (-16.33 28.4)
M1_DATA.40493,40493,912340429,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN36,Acantilado de Radazul,28.4,-16.33,2012-07-22T00:00:00,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,56,JASF,POINT (-16.33 28.4)
M1_DATA.40494,40494,912340416,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN37,Puerto Naos,28.59,-17.91,2012-08-06T00:00:00,6,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,1,JASF,POINT (-17.91 28.59)
M1_DATA.40586,40586,912349266,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN107,Valle Gran Rey,28.08,-17.33,2015-05-04T00:00:00,6,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,2,JASF,POINT (-17.33 28.08)
M1_DATA.40587,40587,912349267,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN107,Valle Gran Rey,28.08,-17.33,2015-05-04T00:00:00,7.9,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,8,JASF,POINT (-17.33 28.08)
M1_DATA.40588,40588,912349267,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN107,Valle Gran Rey,28.08,-17.33,2015-05-04T00:00:00,7.9,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,70,JASF,POINT (-17.33 28.08)
M1_DATA.40589,40589,912349267,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN107,Valle Gran Rey,28.08,-17.33,2015-05-04T00:00:00,7.9,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,31,JASF,POINT (-17.33 28.08)
M1_DATA.40590,40590,912349267,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN107,Valle Gran Rey,28.08,-17.33,2015-05-04T00:00:00,7.9,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,1,1,JASF,POINT (-17.33 28.08)
M1_DATA.40591,40591,912340438,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-08T00:00:00,4.7,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,2,12,FPC,POINT (-16.18 28.51)
M1_DATA.40592,40592,912340438,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-08T00:00:00,4.7,Chordata,Actinopterygii,Serranidae,Serranus atricauda,1,1,FPC,POINT (-16.18 28.51)
M1_DATA.40593,40593,912340438,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-08T00:00:00,4.7,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,18,FPC,POINT (-16.18 28.51)
M1_DATA.40594,40594,912340438,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-08T00:00:00,4.7,Chordata,Actinopterygii,Synodontidae,Synodus saurus,2,1,FPC,POINT (-16.18 28.51)
M1_DATA.40595,40595,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-08T00:00:00,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,41,RSS,POINT (-16.18 28.51)
M1_DATA.40596,40596,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-08T00:00:00,5,Chordata,Actinopterygii,Labridae,Centrolabrus trutta,1,2,RSS,POINT (-16.18 28.51)
M1_DATA.40597,40597,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-08T00:00:00,5,Chordata,Actinopterygii,Sparidae,Sarpa salpa,2,8,RSS,POINT (-16.18 28.51)
M1_DATA.40599,40599,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-08T00:00:00,5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,6,RSS,POINT (-16.18 28.51)
M1_DATA.40600,40600,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-08T00:00:00,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,2,RSS,POINT (-16.18 28.51)
M1_DATA.40601,40601,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-10T00:00:00,3.5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,28,FPC,POINT (-16.44 28.14)
M1_DATA.40602,40602,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-10T00:00:00,3.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,6,FPC,POINT (-16.44 28.14)
M1_DATA.40603,40603,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-10T00:00:00,3.5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,3,FPC,POINT (-16.44 28.14)
M1_DATA.40604,40604,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-10T00:00:00,3.5,Chordata,Actinopterygii,Synodontidae,Synodus synodus,1,1,FPC,POINT (-16.44 28.14)
M1_DATA.40605,40605,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-10T00:00:00,3.5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,14,FPC,POINT (-16.44 28.14)
M1_DATA.40606,40606,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-10T00:00:00,3.5,Chordata,Actinopterygii,Labridae,Xyrichtys novacula,2,1,FPC,POINT (-16.44 28.14)
